"id_rte500","num_route","longueur(m)","prD","depPrD","concessionPrD","absD","cumulD","xD","yD","xD_Lamb","yD_Lamb","zD","prF","depPrF","concessionPrF","absF","cumulF","xF","yF","xF_Lamb","yF_Lamb","zF","cote","NumVoie","Dept","acces","res_vert","sens","res_europe","class_adm","S_Theorique","Classe-Etat","Classe-Etat_lib","Descriptif","","longueur (m)"
"BDCTRORO0000000020332634","N004","200","2","52","N","200","171684","4.807653","48.660147","833122.68","6841521.42","0","2","52","N","400","171884","4.810048","48.659315","833301.15","6841432.98","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1960"
"BDCTRORO0000000020332627","N004","","","","","","","4.809751","48.659421","833279","6841444.2","","","","","","","4.815995","48.657132","833744.6","6841200.4","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","530"
"BDCTRORO0000000020332627","N004","200","2","52","N","400","171884","4.810048","48.659315","833301.15","6841432.98","0","2","52","N","600","172084","4.812443","48.658483","833479.62","6841344.55","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","530"
"BDCTRORO0000000020332627","N004","200","2","52","N","600","172084","4.812443","48.658483","833479.62","6841344.55","0","2","52","N","800","172284","4.814833","48.657646","833657.75","6841255.51","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","530"
"BDCTRORO0000000020332627","N004","191","2","52","N","800","172284","4.814833","48.657646","833657.75","6841255.51","0","3","52","N","0","172475","4.816862","48.656597","833809.79","6841142.39","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1337","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","530"
"BDCTRORO0000000020332628","N004","","","","","","","4.815995","48.657132","833744.6","6841200.4","","","","","","","4.825794","48.653293","834476","6840790.4","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","870"
"BDCTRORO0000000020332628","N004","200","3","52","N","0","172475","4.816862","48.656597","833809.79","6841142.39","0","3","52","N","200","172675","4.818727","48.655295","833950.47","6841000.86","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","870"
"BDCTRORO0000000020332628","N004","200","3","52","N","200","172675","4.818727","48.655295","833950.47","6841000.86","0","3","52","N","400","172875","4.820874","48.65421","834111.33","6840883.87","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","870"
"BDCTRORO0000000020332628","N004","200","3","52","N","400","172875","4.820874","48.65421","834111.33","6840883.87","0","3","52","N","600","173075","4.823402","48.65358","834299.13","6840818.23","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","870"
"BDCTRORO0000000020332628","N004","200","3","52","N","600","173075","4.823402","48.65358","834299.13","6840818.23","0","3","52","N","800","173275","4.82604","48.653172","834494.46","6840777.35","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","870"
"BDCTRORO0000000318460643","N004","","","","","","","4.825794","48.653293","834476","6840790.4","","","","","","","4.827951","48.653096","834635.4","6840772.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","160"
"BDCTRORO0000000318460643","N004","296","3","52","N","800","173275","4.82604","48.653172","834494.46","6840777.35","0","4","52","N","0","173571","4.830028","48.653088","834788.37","6840774.75","0","D","1","52","Libre","Appartient","Double sens","","Nationale","2072","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","160"
"BDCTRORO0000000020332588","N004","","","","","","","4.827951","48.653096","834635.4","6840772.1","","","","","","","4.830919","48.653154","834853.8","6840783.7","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","220"
"BDCTRORO0000000020332588","N004","200","4","52","N","0","173571","4.830028","48.653088","834788.37","6840774.75","0","4","52","N","200","173771","4.832727","48.653134","834987.02","6840784.56","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","220"
"BDCTRORO0000000020332588","N004","200","4","52","N","200","173771","4.832727","48.653134","834987.02","6840784.56","0","4","52","N","400","173971","4.835409","48.652919","835185.02","6840765.23","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","220"
"BDCTRORO0000000020332594","N004","","","","","","","4.834335","48.653177","835105.3","6840792","","","","","","","4.830919","48.653154","834853.8","6840783.7","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","250"
"BDCTRORO0000000020332582","N004","","","","","","","4.834335","48.653177","835105.3","6840792","","","","","","","4.837726","48.652548","835356.6","6840727.9","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","260"
"BDCTRORO0000000020332582","N004","200","4","52","N","400","173971","4.835409","48.652919","835185.02","6840765.23","0","4","52","N","600","174171","4.838015","48.652446","835378.15","6840717.09","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","260"
"BDCTRORO0000000020332581","N004","","","","","","","4.837726","48.652548","835356.6","6840727.9","","","","","","","4.853428","48.649428","836521.1","6840408.2","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1210"
"BDCTRORO0000000020332581","N004","200","4","52","N","600","174171","4.838015","48.652446","835378.15","6840717.09","0","4","52","N","800","174371","4.84061","48.651946","835570.58","6840665.94","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1210"
"BDCTRORO0000000020332581","N004","190","4","52","N","800","174371","4.84061","48.651946","835570.58","6840665.94","0","5","52","N","0","174561","4.843071","48.65146","835753.08","6840616.18","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1330","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1210"
"BDCTRORO0000000020332581","N004","200","5","52","N","0","174561","4.843071","48.65146","835753.08","6840616.18","0","5","52","N","200","174761","4.845663","48.65095","835945.28","6840563.92","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1210"
"BDCTRORO0000000020332581","N004","200","5","52","N","200","174761","4.845663","48.65095","835945.28","6840563.92","0","5","52","N","400","174961","4.848256","48.650441","836137.54","6840511.85","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1210"
"BDCTRORO0000000020332581","N004","200","5","52","N","400","174961","4.848256","48.650441","836137.54","6840511.85","0","5","52","N","600","175161","4.85085","48.649935","836329.88","6840460.08","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1210"
"BDCTRORO0000000020332581","N004","200","5","52","N","600","175161","4.85085","48.649935","836329.88","6840460.08","0","5","52","N","800","175361","4.853443","48.649428","836522.2","6840408.23","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1210"
"BDCTRORO0000000020338770","N004","","","","","","","4.853428","48.649428","836521.1","6840408.2","","","","","","","4.865754","48.647493","837433.9","6840214.5","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","930"
"BDCTRORO0000000020338770","N004","196","5","52","N","800","175361","4.853443","48.649428","836522.2","6840408.23","0","6","52","N","0","175557","4.855984","48.64893","836710.62","6840357.26","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1372","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","930"
"BDCTRORO0000000020338770","N004","200","6","52","N","0","175557","4.855984","48.64893","836710.62","6840357.26","0","6","52","N","200","175757","4.858608","48.648503","836904.95","6840314.39","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","930"
"BDCTRORO0000000020338770","N004","200","6","52","N","200","175757","4.858608","48.648503","836904.95","6840314.39","0","6","52","N","400","175957","4.861246","48.648117","837100.3","6840276.09","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","930"
"BDCTRORO0000000020338770","N004","200","6","52","N","400","175957","4.861246","48.648117","837100.3","6840276.09","0","6","52","N","600","176157","4.863886","48.647735","837295.74","6840238.21","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","930"
"BDCTRORO0000000020338770","N004","200","6","52","N","600","176157","4.863886","48.647735","837295.74","6840238.21","0","6","52","N","800","176357","4.866527","48.647354","837491.19","6840200.41","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","930"
"BDCTRORO0000000020338764","N004","","","","","","","4.865754","48.647493","837433.9","6840214.5","","","","","","","4.873947","48.647129","838038.3","6840188.4","","","","","Libre","Appartient","Sens inverse","","Nationale","","","","","","610"
"BDCTRORO0000000020338763","N004","","","","","","","4.865754","48.647493","837433.9","6840214.5","","","","","","","4.873365","48.646332","837997.5","6840098.8","","","","","Libre","Appartient","Sens direct","","Nationale","","","","","","580"
"BDCTRORO0000000020338764","N004","202","6","52","N","800","176357","4.866527","48.647354","837491.19","6840200.41","0","7","52","N","0","176559","4.869194","48.646972","837688.67","6840162.59","0","D","1","52","Libre","Appartient","Sens inverse","","Nationale","1414","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","610"
"BDCTRORO0000000020338764","N004","200","7","52","N","0","176559","4.869194","48.646972","837688.67","6840162.59","0","7","52","N","200","176759","4.871848","48.646583","837885.13","6840123.99","0","D","1","52","Libre","Appartient","Sens inverse","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","610"
"BDCTRORO0000000020338764","N004","200","7","52","N","200","176759","4.871848","48.646583","837885.13","6840123.99","0","7","52","N","400","176959","4.874504","48.6462","838081.73","6840086.03","0","D","1","52","Libre","Appartient","Sens inverse","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","610"
"BDCTRORO0000000020338760","N004","","","","","","","4.873365","48.646332","837997.5","6840098.8","","","","","","","4.8795","48.645517","838451.5","6840018.9","","","","","Libre","Appartient","Sens direct","","Nationale","","","","","","460"
"BDCTRORO0000000020338761","N004","","","","","","","4.873947","48.647129","838038.3","6840188.4","","","","","","","4.8795","48.645517","838451.5","6840018.9","","","","","Libre","Appartient","Sens inverse","","Nationale","","","","","","450"
"BDCTRORO0000000020338761","N004","200","7","52","N","400","176959","4.874504","48.6462","838081.73","6840086.03","0","7","52","N","600","177159","4.877158","48.645812","838278.22","6840047.55","0","D","1","52","Libre","Appartient","Sens inverse","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","450"
"BDCTRORO0000000020338761","N004","200","7","52","N","600","177159","4.877158","48.645812","838278.22","6840047.55","0","7","52","N","800","177359","4.879812","48.645425","838474.75","6840009.27","0","D","1","52","Libre","Appartient","Sens inverse","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","450"
